7/31/2021,Inv : Generator : 0022.001.0038,metre,2115.73,20.5,103.21,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/1/2021,Inv : Generator : 0022.001.0039,Piece,250,1,250,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/2/2021,Inv : Generator : 0022.001.0040,Piece,2500,10,250,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/3/2021,Inv : Generator : 0022.001.0042,Litre,21600,2,10800,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/4/2021,Inv : Generator : 0022.001.0043,Piece,4720,1,4720,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/5/2021,Inv : Generator : 0022.001.0044,Piece,76824.7,4,19206.18,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/6/2021,Inv : Generator : 0022.001.0045,Piece,11375,5,2275,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/7/2021,Inv : Generator : 0022.001.0047,Piece,725,1,725,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/8/2021,Inv : Generator : 0022.001.0048,Piece,2175,3,725,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/9/2021,Inv : Generator : 0022.001.0050,Piece,1240,2,620,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/10/2021,Inv : Generator : 0022.001.0051,Piece,35581,3,11860.33,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/11/2021,Inv : Generator : 0022.001.0057,Piece,3390.65,1,3390.65,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/12/2021,Inv : Generator : 0022.001.0058,Piece,1952.45,1,1952.45,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/13/2021,Inv : Generator : 0022.001.0059,Piece,1604.8,1,1604.8,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/14/2021,Inv : Generator : 0022.001.0060,Piece,3241.05,1,3241.05,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/15/2021,Inv : Generator : 0022.001.0061,Piece,1774.8,2,887.4,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/16/2021,Inv : Generator : 0022.001.0062,Piece,50845.2,8,6355.65,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/17/2021,Inv : Generator : 0022.001.0063,Piece,28883.8,5,5776.76,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/18/2021,Inv : Generator : 0022.001.0064,Piece,3116.1,2,1558.05,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/19/2021,Inv : Generator : 0022.001.0065,Piece,137734,4,34433.5,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/20/2021,Inv : Generator : 0022.001.0066,Piece,17696.64,12,1474.72,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/21/2021,Inv : Generator : 0022.001.0067,Piece,22194.6,21,1056.89,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/22/2021,Inv : Generator : 0022.001.0068,Piece,2943783.46,4,735945.87,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/23/2021,Inv : Generator : 0022.001.0071,Set,111708.12,4,27927.03,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/24/2021,Inv : Generator : 0022.001.0072,Set,745567.08,6,124261.18,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/25/2021,Inv : Generator : 0022.001.0073,Piece,148650,3,49550,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/26/2021,Inv : Generator : 0022.001.0074,Piece,18514.56,3,6171.52,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/27/2021,Inv : Generator : 0022.001.0075,Piece,6248.4,3,2082.8,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/28/2021,Inv : Generator : 0022.001.0076,Piece,27439.25,5,5487.85,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/29/2021,Inv : Generator : 0022.001.0077,Piece,252411.62,1,252411.62,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/30/2021,Inv : Generator : Diesel : 0100.001.0001,Piece,740,2,370,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
8/31/2021,Inv : Generator : Diesel : 0100.001.0002,Piece,370,1,370,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/1/2021,Inv : Generator : Diesel : 0100.001.0003,Piece,370,1,370,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/2/2021,Inv : Generator : Diesel : 0100.001.0004,Litre,48816.5,60,813.61,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/3/2021,Inv : Generator : Diesel : 0100.001.0005,Piece,867,2,433.5,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/4/2021,Inv : Generator : Diesel : 0100.001.0006,Piece,837.68,2,418.84,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/5/2021,Inv : Generator : Diesel : 0100.001.0007,Piece,69.7,5,13.94,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/6/2021,Inv : Generator : Diesel : 0100.001.0008,Piece,367.2,5,73.44,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/7/2021,Inv : Generator : Diesel : 0100.001.0009,Piece,1082.9,1,1082.9,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/8/2021,Inv : Generator : Diesel : 0100.001.0010,Piece,12375.5,11,1125.05,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/9/2021,Inv : Generator : Diesel : 0100.001.0011,Piece,96.05,5,19.21,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/10/2021,Inv : Generator : Diesel : 0100.001.0012,Piece,25956.45,3,8652.15,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/11/2021,Inv : Generator : Diesel : 0100.001.0015,Litre,2297.42,0.5,4594.84,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/12/2021,Inv : Generator : Diesel : 0100.001.0017,Piece,7506.62,2,3753.31,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/13/2021,Inv : Generator : Diesel : 0100.001.0018,Piece,6049.32,4,1512.33,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/14/2021,Inv : Generator : Diesel : 0100.001.0019,Piece,19816.2,1,19816.2,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/15/2021,Inv : Generator : Diesel : 0100.001.0020,Piece,9158.04,1,9158.04,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/16/2021,Inv : Generator : Diesel : 0100.001.0021,Piece,681,2,340.5,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/17/2021,Inv : Generator : Diesel : 0100.001.0022,Piece,343.4,2,171.7,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/18/2021,Inv : Generator : Diesel : 0100.001.0023,Piece,500,1,500,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/19/2021,Inv : Generator : Diesel : 0100.001.0024,Piece,427.63,1,427.63,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/20/2021,Inv : Generator : Diesel : 0100.001.0025,Piece,152.04,2,76.02,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/21/2021,Inv : Generator : Diesel : 0100.001.0026,Piece,164.32,1,164.32,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/22/2021,Inv : Generator : Diesel : 0100.001.0027,Piece,1343.72,2,671.86,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/23/2021,Inv : Generator : Diesel : 0100.001.0028,Piece,3992.74,1,3992.74,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/24/2021,Inv : Generator : Diesel : 0100.001.0030,Piece,5718.08,1,5718.08,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/25/2021,Inv : Generator : Diesel : 0100.001.0031,Piece,39011.83,2,19505.92,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/26/2021,Inv : Generator : Diesel : 0100.001.0032,Piece,3531.94,1,3531.94,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/27/2021,Inv : Generator : Diesel : 0100.001.0033,Piece,67353.42,1,67353.42,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/28/2021,Inv : Generator : Diesel : 0100.001.0034,Set,7463.5,1,7463.5,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/29/2021,Inv : Generator : Diesel : 0100.001.0035,Set,23853.18,1,23853.18,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
9/30/2021,Inv : Generator : Diesel : 0100.001.0036,Piece,5424.15,1,5424.15,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/1/2021,Inv : Generator : Diesel : 0100.001.0037,Piece,7827.48,1,7827.48,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/2/2021,Inv : Generator : Diesel : 0100.001.0038,Piece,66208.25,1,66208.25,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/3/2021,Inv : Generator : Diesel : 0100.001.0040,Piece,50362.6,1,50362.6,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/4/2021,Inv : Generator : Diesel : 0100.001.0041,Piece,204701.76,1,204701.76,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/5/2021,Inv : Generator : Diesel : 0100.001.0042,Piece,60272.21,1,60272.21,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/6/2021,Inv : HVAC : 0095.001.0001,Piece,2660,7,380,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/7/2021,Inv : HVAC : 0095.001.0002,Piece,760,2,380,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/8/2021,Inv : HVAC : 0095.001.0003,Piece,760,2,380,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/9/2021,Inv : HVAC : 0095.001.0004,Piece,1140,3,380,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/10/2021,Inv : HVAC : 0095.001.0005,Piece,770,2,385,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/11/2021,Inv : HVAC : 0095.001.0008,Piece,6195,59,105,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/12/2021,Inv : HVAC : 0095.001.0009,Piece,380,4,95,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/13/2021,Inv : HVAC : 0095.001.0010,Piece,5200,1,5200,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/14/2021,Inv : HVAC : 0095.001.0011,Piece,5200,1,5200,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/15/2021,Inv : HVAC : 0095.001.0012,Piece,350,1,350,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/16/2021,Inv : HVAC : 0095.001.0013,Piece,1750,5,350,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/17/2021,Inv : HVAC : 0095.001.0014,Piece,8551.85,2,4275.93,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/18/2021,Inv : HVAC : 0095.001.0015,Litre,2666.97,6,444.5,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/19/2021,Inv : HVAC : 0095.001.0017,Kilogram,40206.33,32.53,1235.98,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/20/2021,Inv : HVAC : 0095.001.0018,Litre,3791.85,8,473.98,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/21/2021,Inv : HVAC : 0095.001.0019,Piece,3973.75,5,794.75,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/22/2021,Inv : HVAC : 0095.001.0020,Piece,4171.61,1.8,2317.56,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/23/2021,Inv : HVAC : 0095.001.0021,Piece,452,5,90.4,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/24/2021,Inv : HVAC : 0095.001.0025,Piece,9520.85,2,4760.43,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/25/2021,Inv : HVAC : 0095.001.0026,Piece,19205.75,1,19205.75,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/26/2021,Inv : HVAC : 0095.001.0027,Piece,550,2,275,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/27/2021,Inv : HVAC : 0095.001.0028,Set,280,1,280,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/28/2021,Inv : HVAC : 0095.001.0029,Piece,275,1,275,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/29/2021,Inv : HVAC : 0095.001.0031,Piece,1138.99,3,379.66,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/30/2021,Inv : HVAC : 0095.001.0032,Piece,162720,2,81360,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
10/31/2021,Inv : HVAC : 0095.001.0033,Piece,41132,8,5141.5,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/1/2021,Inv : HVAC : 0095.001.0034,Piece,486.2,2,243.1,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/2/2021,Inv : HVAC : 0095.001.0038,Set,8803.45,1,8803.45,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/3/2021,Inv : HVAC : 0095.001.0042,Piece,8681.05,1,8681.05,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/4/2021,Inv : HVAC : 0095.001.0043,Piece,499.8,1,499.8,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/5/2021,Inv : HVAC : 0095.001.0044,Piece,2505.8,2,1252.9,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/6/2021,Inv : HVAC : 0095.001.0045,Piece,42901.2,2,21450.6,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/7/2021,Inv : HVAC : 0095.001.0046,Piece,58468.1,1,58468.1,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/8/2021,Inv : HVAC : 0095.001.0047,Piece,5559.85,1,5559.85,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/9/2021,Inv : HVAC : 0095.001.0049,Piece,7163.8,1,7163.8,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/10/2021,Inv : HVAC : 0095.002.0001,Piece,1130,2,565,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/11/2021,Inv : HVAC : 0095.002.0003,Piece,4732.8,1,4732.8,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/12/2021,Inv : HVAC : 0095.002.0004,Piece,7841.25,1,7841.25,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/13/2021,Inv : HVAC : 0095.002.0005,Piece,3360.9,1,3360.9,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/14/2021,Inv : HVAC : 0095.003.0001,Piece,8142.15,1,8142.15,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/15/2021,Inv : HVAC : 0095.003.0003,Piece,4318,1,4318,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/16/2021,Inv : HVAC : 0095.003.0005,Piece,7609.2,2,3804.6,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/17/2021,Inv : HVAC : 0095.003.0007,Piece,11252.3,2,5626.15,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/18/2021,Inv : HVAC : 0095.003.0008,Piece,6553.5,1,6553.5,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/19/2021,Inv : HVAC : 0095.003.0009,Piece,5626.15,1,5626.15,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/20/2021,Inv : HVAC : 0095.003.0010,Piece,3883.65,1,3883.65,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/21/2021,Inv : HVAC : 0095.003.0015,Kilogram,3031.58,2.56,1184.21,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/22/2021,Inv : HVAC : 0095.003.0017,Kilogram,19127,12.34,1550,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/23/2021,Inv : HVAC : 0095.003.0019,Kilogram,5064.6,2.95,1716.81,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/24/2021,Inv : HVAC : 0095.003.0025,Piece,10589.3,1,10589.3,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/25/2021,Inv : HVAC : Refrigerant : 1011.003.0004,Kilogram,17413.62,24.34,715.43,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
11/26/2021,Inv : Lubricant : Compressor : 1013.007.0001,Litre,57801.52,42,1376.23,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
11/27/2021,Inv : Measurement : 3006.006.0002,Piece,929.22,3,309.74,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
11/28/2021,Inv : Measurement : 3006.006.0004,Piece,3647.4,11,331.58,RawMaterialSemiManufacture,100000 Opening Balance,KIRNE (N),Khimti JVC
11/29/2021,Inv : Miscellaneous : 0134.001.0001,Piece,6100,20,305,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
11/30/2021,Inv : Miscellaneous : 0134.001.0002,Piece,1260,4,315,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/1/2021,Inv : Miscellaneous : 0134.001.0003,Piece,320,1,320,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/2/2021,Inv : Miscellaneous : 0134.001.0004,Piece,670,2,335,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/3/2021,Inv : Miscellaneous : 0134.001.0005,Piece,345,1,345,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/4/2021,Inv : Miscellaneous : 0134.001.0006,Piece,365,1,365,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/5/2021,Inv : Miscellaneous : 0134.001.0007,Piece,315,1,315,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/6/2021,Inv : Miscellaneous : 0134.001.0008,Piece,4865.4,35,139.01,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/7/2021,Inv : Miscellaneous : 0134.001.0009,Piece,1272,4,318,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/8/2021,Inv : Miscellaneous : 0134.001.0010,Piece,316,1,316,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/9/2021,Inv : Miscellaneous : 0134.001.0011,metre,3307.5,44.1,75,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/10/2021,Inv : Miscellaneous : 0134.001.0015,Piece,43.35,1,43.35,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/11/2021,Inv : Miscellaneous : 0134.001.0017,metre,1481.55,28,52.91,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/12/2021,Inv : Miscellaneous : 0134.001.0018,Piece,52.7,1,52.7,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/13/2021,Inv : Miscellaneous : 0134.001.0019,Piece,52.7,1,52.7,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/14/2021,Inv : Miscellaneous : 0134.001.0020,Piece,52.7,1,52.7,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/15/2021,Inv : Miscellaneous : 0134.001.0022,metre,11364,189.4,60,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/16/2021,Inv : Miscellaneous : 0134.001.0023,Piece,450.5,2,225.25,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/17/2021,Inv : Miscellaneous : 0134.001.0024,Piece,225.25,1,225.25,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/18/2021,Inv : Miscellaneous : 0134.001.0025,Piece,2978.4,18,165.47,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/19/2021,Inv : Miscellaneous : 0134.001.0026,Piece,827.05,5,165.41,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/20/2021,Inv : Miscellaneous : 0134.001.0027,Piece,992.8,5,198.56,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/21/2021,Inv : Miscellaneous : 0134.001.0028,Piece,4181.87,39,107.23,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/22/2021,Inv : Miscellaneous : 0134.002.0001,Piece,3850,1,3850,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/23/2021,Inv : Miscellaneous : 0134.002.0002,Piece,19250,5,3850,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/24/2021,Inv : Miscellaneous : 0134.002.0003,Piece,11550,3,3850,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/25/2021,Inv : Miscellaneous : 0134.003.0002,Piece,99819.36,10,9981.94,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/26/2021,Inv : Miscellaneous : 0134.003.0003,Piece,1100,1,1100,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/27/2021,Inv : Miscellaneous : 0134.003.0004,Piece,7268.01,3,2422.67,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/28/2021,Inv : Miscellaneous : 0134.003.0005,Piece,9962,7,1423.14,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/29/2021,Inv : Miscellaneous : 0134.003.0006,Piece,5550,6,925,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/30/2021,Inv : Miscellaneous : 0134.003.0007,Piece,2200,2,1100,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
12/31/2021,Inv : Miscellaneous : 0134.003.0008,Piece,8553.55,4,2138.39,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/1/2022,Inv : Miscellaneous : 0134.003.0009,Piece,4400,4,1100,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/2/2022,Inv : Miscellaneous : 0134.003.0010,Piece,78419.23,11,7129.02,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/3/2022,Inv : Miscellaneous : 0134.003.0011,Piece,4125,5,825,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/4/2022,Inv : Miscellaneous : 0134.003.0012,Piece,2846.65,2,1423.33,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/5/2022,Inv : Miscellaneous : 0134.003.0013,Piece,4500,3,1500,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/6/2022,Inv : Miscellaneous : 0134.003.0014,Piece,2200,2,1100,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/7/2022,Inv : Miscellaneous : 0134.003.0015,Piece,2374,2,1187,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/8/2022,Inv : Miscellaneous : 0134.003.0017,Piece,14257.9,2,7128.95,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/9/2022,Inv : Miscellaneous : 0134.003.0018,Piece,33452.6,3,11150.87,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/10/2022,Inv : Miscellaneous : 0134.003.0019,Piece,13085.4,3,4361.8,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/11/2022,Inv : Miscellaneous : 0134.003.0020,Piece,9661.5,3,3220.5,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/12/2022,Inv : Miscellaneous : 0134.004.0002,Piece,720,1,720,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/13/2022,Inv : Miscellaneous : 0134.004.0003,Piece,2700,1,2700,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/14/2022,Inv : Miscellaneous : 0134.004.0004,Piece,4500,2,2250,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/15/2022,Inv : Miscellaneous : 0134.004.0005,Piece,614,2,307,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/16/2022,Inv : Miscellaneous : 0134.005.0002,Piece,205,1,205,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/17/2022,Inv : Miscellaneous : 0134.005.0003,Piece,820,4,205,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/18/2022,Inv : Miscellaneous : 0134.005.0008,Piece,31313,181,173,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/19/2022,Inv : Miscellaneous : 0134.005.0011,Piece,2220,12,185,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/20/2022,Inv : Miscellaneous : 0134.005.0012,Piece,2220,12,185,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/21/2022,Inv : Miscellaneous : 0134.005.0013,Piece,8510,46,185,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/22/2022,Inv : Miscellaneous : 0134.005.0014,Piece,2960,16,185,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/23/2022,Inv : Miscellaneous : 0134.005.0015,Piece,15910,86,185,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/24/2022,Inv : Miscellaneous : 0134.005.0016,Piece,2460,12,205,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/25/2022,Inv : Miscellaneous : 0134.005.0018,Piece,330,6,55,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/26/2022,Inv : Miscellaneous : 0134.005.0019,Piece,10865,41,265,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/27/2022,Inv : Miscellaneous : 0134.005.0020,Piece,6095,23,265,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/28/2022,Inv : Miscellaneous : 0134.005.0023,Piece,2120,8,265,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/29/2022,Inv : Miscellaneous : 0134.005.0024,Piece,1060,4,265,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/30/2022,Inv : Miscellaneous : 0134.005.0025,Piece,2450,7,350,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
1/31/2022,Inv : Miscellaneous : 0134.005.0026,Piece,2500,10,250,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/1/2022,Inv : Miscellaneous : 0134.005.0027,Piece,5000,20,250,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/2/2022,Inv : Miscellaneous : 0134.005.0028,Piece,1250,5,250,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/3/2022,Inv : Miscellaneous : 0134.005.0029,Piece,3250,13,250,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/4/2022,Inv : Miscellaneous : 0134.005.0030,Piece,7500,20,375,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/5/2022,Inv : Miscellaneous : 0134.005.0031,Piece,3750,10,375,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/6/2022,Inv : Miscellaneous : 0134.005.0032,Piece,18750,50,375,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/7/2022,Inv : Miscellaneous : 0134.005.0033,Piece,3750,10,375,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/8/2022,Inv : Miscellaneous : 0134.005.0034,Piece,9375,25,375,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/9/2022,Inv : Miscellaneous : 0134.005.0035,Piece,1125,3,375,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
2/10/2022,Inv : Miscellaneous : 0134.005.0037,Piece,7500,20,375,SparePart,100000 Opening Balance,KIRNE (N),Khimti JVC
