182587,PI/N-0010357,5/10/2022,SB-3474,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Suvidha Sewa Pvt Ltd,,Due on receipt,,,Khimti JVC,Approved,"OT TADA Chaitra 2078, Site-Ktm",E5504033 (N) Krishna Pradhan,,as per attached,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Mina Singh 
Suvidha Sewa Pvt Ltd 
Sorahkhutte, Kathmandu  
Nepal 
Phone: +977 9851145013 
Fax: +977 1 4390609",,,,,50942.NPR Suvidha Sewa Pvt Ltd,1,Services: Other ExternalService,67900 OtherExternalService,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008308," 17,836.72 "," 2,318.77 "," 20,155.49 "," 43,557.30 "
182604,PI/N-0010358,5/9/2022,NEA bill for Baisakh 79,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Nepal Electricity Authority Pulchock Distribution Center,,Net 30,,,Khimti JVC,Approved,NEA bill for Baisakh 79,,,,,,,E5702070 (N) Bimala Khadka,,No,No,1,,,,,,50083.NPR Nepal Electricity Authority Pulchock Distribution Center,1,,62000 ElectricityPremises,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,," 19,402.34 ", 0.00 ," 19,402.34 "," 19,402.34 "
182608,PI/N-0010359,6/6/2022,NEA bill for Jestha 79,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Nepal Electricity Authority Pulchock Distribution Center,,Net 30,,,Khimti JVC,Approved,NEA bill for Jestha 79,,,,,,,E5702070 (N) Bimala Khadka,,No,No,1,,,,,,50083.NPR Nepal Electricity Authority Pulchock Distribution Center,1,,62000 ElectricityPremises,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,," 20,413.01 ", 0.00 ," 20,413.01 "," 20,004.75 "
182609,PI/N-0010360,4/27/2022,Mobile Chaitra 2078,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Nepal Telecom,,Net 30,,,Khimti JVC,Approved,Mobile Chaitra 2078,,,,,,,E5702070 (N) Bimala Khadka,,No,No,1,"Nepal Telecom
Pulchowk
Lalitpur  
Nepal",,,,,50087.NPR Nepal Telecom,1,,69000 TelephoneFaxCharge,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,," 64,319.51 ", 0.00 ," 64,319.51 "," 64,319.51 "
182611,PI/N-0010361,4/27/2022,Telephone-Chaitra'78,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Nepal Telecom,,Net 30,,,Khimti JVC,Approved,Telephone-Chaitra'78,,,,,,,E5702070 (N) Bimala Khadka,,No,No,1,,,,,,50087.NPR Nepal Telecom,1,,69000 TelephoneFaxCharge,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,," 4,695.04 ", 0.00 ," 4,695.04 "," 4,695.04 "
182613,PI/N-0010362,4/27/2022,NCELL-Mobile-Chaitra'78,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Ncell Private Limited,,Due on receipt,,,Khimti JVC,Approved,NCELL-Mobile-Chaitra'78,,,,,,,E5702070 (N) Bimala Khadka,,No,No,1,,,,,,50918.NPR Ncell Private Limited,1,,69100 MobileCharge,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,," 18,450.60 ", 0.00 ," 18,450.60 "," 18,450.60 "
182617,PI/N-0010363,6/27/2022,NCELL-Mobile-Jestha'79,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Ncell Private Limited,,Due on receipt,,,Khimti JVC,Approved,NCELL-Mobile-Jestha'79,,,,,,,E5702070 (N) Bimala Khadka,,No,No,1,,,,,,50918.NPR Ncell Private Limited,1,,69100 MobileCharge,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,," 12,025.60 ", 0.00 ," 12,025.60 "," 12,025.60 "
182619,PI/N-0010364,6/27/2022,Telephone-Jestha'79,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Nepal Telecom,,Net 30,,,Khimti JVC,Approved,Telephone-Jestha'79,,,,,,,E5702070 (N) Bimala Khadka,,No,No,1,,,,,,50087.NPR Nepal Telecom,1,,69000 TelephoneFaxCharge,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,," 3,503.81 ", 0.00 ," 3,503.81 "," 3,503.81 "
182621,PI/N-0010365,6/27/2022,Mobile Jestha 2079,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Nepal Telecom,,Net 30,,,Khimti JVC,Approved,Mobile Jestha 2079,,,,,,,E5702070 (N) Bimala Khadka,,No,No,1,"Nepal Telecom
Pulchowk
Lalitpur  
Nepal",,,,,50087.NPR Nepal Telecom,1,,69000 TelephoneFaxCharge,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,," 48,532.82 ", 0.00 ," 48,532.82 "," 48,532.82 "
182628,PI/N-0010366,6/28/2022,78/79-61,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Premier Insurance Co. (Nepal) Ltd.,,Due on receipt,,,Khimti JVC,Approved,Directors and Officers Liability insurance (1 July 022 - 31 Dec 2022),E5504033 (N) Krishna Pradhan,,As per attached,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"Premier Insurance Co. (Nepal) Ltd. 
Narayan Chaur, Naxal 
Kathmandu Bagmati  
Nepal 
Phone: +977 4410648, 4413543",,,,,52282.NPR Premier Insurance Co. (Nepal) Ltd.,1,,17000 PrepaidExpenses,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008241," 236,712.00 "," 30,772.56 "," 267,484.56 "," 267,484.56 "
182631,PI/N-0010367,7/15/2022,SB-4395,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Suvidha Sewa Pvt Ltd,,Due on receipt,,,Khimti JVC,Approved,Suvidha Sewa Salary Ashad 2079,E5504033 (N) Krishna Pradhan,,As per Agreement,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"Mina Singh Shrestha 
Suvidha Sewa Pvt Ltd 
Sorhakhutte- 16, Kathmandu 
Nepal 
Phone: +977 9851145013 
Fax: +977 1 4390644",,,,,50942.NPR Suvidha Sewa Pvt Ltd,1,,67900 OtherExternalService,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008325," 260,202.60 "," 33,826.34 "," 294,028.94 "," 400,373.35 "
182633,PI/N-0010368,6/15/2022,1699,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Atc Pvt. Ltd,,Net 15,,,Khimti JVC,Approved,Tyre for V3483 hilux,E5504033 (N) Krishna Pradhan,,Quotation,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"Karuna Subedi 
Atc Pvt. Ltd 
336/21 Ganeshman Singh Path-2, Teku 
Kathmandu, Nepal 
Phone: +977 1 4261220 
Fax no: +977 1 4262140",,,,,50212.NRS Atc Pvt. Ltd,2,,25304 TDSPrivateLtdVAT.NPR,Khimti JVC,KATHMANDU (N),0%,"TDS : NPR : Private Ltd. Companies, VAT'able",,,1,-1366.2,0,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008184,"(1,366.20)", 0.00 ,"(1,366.20)"," 101,554.20 "
182636,PI/N-0010369,6/15/2022,2826311,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),WorldLink Communications Pvt Ltd,,Net 15,,,Khimti JVC,Approved,CHPL Internet Service Charges - Feb2022-April 2022,E5504022 (N) Rajiv K Ramdam,,As per attachment,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"WorldLink Communications Pvt Ltd 
Jawalakhel, Lalitpur 
Kathmandu, Bagmati 
Nepal 
Phone: +977 01 5546202",,,,,50143.NPR WorldLink Communications Pvt Ltd,1,Comms: Internet,69200 InternetCharge,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008211," 149,160.00 "," 19,390.80 "," 168,550.80 "," 166,313.40 "
182640,PI/N-0010370,7/15/2022,722,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Hajurko Radio 102.1 MHz,,Due on receipt,,,Khimti JVC,Approved,Announcement of Dashain greeting 2078,E5504035 (N) Chaman S B.K.,,Local rate/ verbal agreement,,,,E5503049 (N) Surya B Karki,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Hajurko Radio 102.1 MHz 
Ramechhap 9 
Ramechhap Janakpur  
Nepal",,,,00253 (N) Line - CSR Mitigation & PR,50776.NPR Hajurko Radio 102.1 MHz,1,PR: Other PR Expenses,73290 Sponsorship,Khimti JVC,KIRNE (N),0%,,,,,,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007786," 3,000.00 ", 0.00 ," 3,000.00 "," 2,550.00 "
182642,PI/N-0010371,7/15/2022,723,E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Hajurko Radio 102.1 MHz,,Due on receipt,,,Khimti JVC,Approved,Announcement of New year greeting 2079,E5504035 (N) Chaman S B.K.,,Local rate,,,,E5503049 (N) Surya B Karki,E5504023 (N) Shyam Prasad Bhatta,No,No,1,"Hajurko Radio 102.1 MHz 
Ramechhap Municipality-8  
Ramechhap, Nepal 
Phone: +977 48 400027, 400026, 400106",,,,00253 (N) Line - CSR Mitigation & PR,50776.NPR Hajurko Radio 102.1 MHz,1,PR: Advertising,73200 Advertising,Khimti JVC,KIRNE (N),0%,,,,,,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0008243," 3,000.00 ", 0.00 ," 3,000.00 "," 2,550.00 "
182654,PI/N-0010372,7/14/2022,"2468,2463",E5503049 (N) Surya B Karki,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),HPL Guest House/Staff Mess,,Due on receipt,,,Khimti JVC,Approved,Food expense for GM and RUO workshop,E5504035 (N) Chaman S B.K.,,Bill,,,,E5503049 (N) Surya B Karki,E5504017 (N) Ishwar M Deshar,No,No,1,"Sarita Phuyal / Jitendra Pradhan 
HPL Guest House/Staff Mess 
Himal Power Limited 
Khimti I Hydropower Plant, Kirne, Dolokha 
Nepal 
Phone: +977 9844257633 / 9851237238",,,,,52456.NPR HPL Guest House/Staff Mess,1,Office: Other Expenses,68900 OtherOfficeExpense,Khimti JVC,KIRNE (N),0%,,,,,,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0008295," 2,000.00 ", 0.00 ," 2,000.00 "," 8,925.00 "
182657,PI/N-0010373,6/28/2022,266,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Sunshine Technology and IT Solution Pvt. Ltd,,Net 15,,,Khimti JVC,Approved,Repair of Optical fiber cable network between Kirne and HW .,E5504022 Rajiv K Ramdam,,as attached offer,,,,E5702070 (N) Bimala Khadka,E5504017 (N) Ishwar M Deshar,No,No,1,"Tika Phuyal 
Sunshine Technology and IT Solution Pvt. Ltd 
Buddhanagar 10, Kathmandu 
Nepal 
Phone: +977 1 4784369 / 4784370 
Cell No: +977 9851142842",,,,,52399.NPR Sunshine Technology and IT Solution Pvt. Ltd,5,,25304 TDSPrivateLtdVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Private Ltd. Companies, VAT'able",,,1,-2572.5,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0008227,"(2,572.50)", 0.00 ,"(2,572.50)"," 191,222.50 "
182670,PI/N-0010374,7/15/2022,Car Parking rent (April and May 022),E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Kapil Shrestha,,Due on receipt,,,Khimti JVC,Approved,Car Parking rent (April and May 022),E5504033 (N) Krishna Pradhan,,As per attached,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"Kapil Shrestha 
Jhamsikhel-2, Lalitpur 
Nepal 
Phone:+977 1 5522758 
Cell no: +977 9849034875",,,,,51192.NPR Kapil Shrestha,1,,63000 RentalPremises,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008363," 42,946.00 ", 0.00 ," 42,946.00 "," 72,180.00 "
182671,PI/N-0010375,7/15/2022,514,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Netfiniti Pvt. Ltd.,,Due on receipt,,,Khimti JVC,Approved,"FortiGate 60F Firewall HW purchase, License",E5504022 (N) Rajiv K Ramdam,,As per attached,,,,E5702070 (N) Bimala Khadka,AJR17082018 Andrew J Rochmankowski,No,No,1,"Roshani Amatya 
Netfiniti Pvt. Ltd. 
Gairidhara, Kathmandu  
Nepal 
Phone no: +977 1 4430101 / 4432618 /4432619",,,,,50590.NPR Netfiniti Pvt. Ltd.,1,AssetsNotCap: Computer Software,65801 ComputerSoftwareNotCap,Khimti JVC,KIRNE (N),13%,,,,,,13,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0008272," 154,000.00 "," 20,020.00 "," 174,020.00 "," 171,710.00 "
182673,PI/N-0010376,7/15/2022,756,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Constellation Pvt. Ltd.,,Net 15,,,Khimti JVC,Approved,Thuraya Satellite PostPaid Monthly Charge March 2022,E5504033 (N) Krishna Pradhan,,,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Constellation Pvt. Ltd. 
Jhamsikhel, Lalitpur   
Nepal 
Phone: +977 1 5548836, 5549252 
Cell Phone: +977 9849137533",,,,,50030.NPR Constellation Pvt. Ltd.,1,Comms: Mobile Phone,69100 MobileCharge,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008316," 18,640.09 "," 2,423.21 "," 21,063.30 "," 41,567.39 "
182675,PI/N-0010377,7/15/2022,903,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Constellation Pvt. Ltd.,,Net 15,,,Khimti JVC,Approved,Thuraya Satellite PostPaid Monthly Charge April 2022,E5504033 (N) Krishna Pradhan,,,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Constellation Pvt. Ltd. 
Jhamsikhel, Lalitpur   
Nepal 
Phone: +977 1 5548836, 5549252 
Cell Phone: +977 9849137533",,,,,50030.NPR Constellation Pvt. Ltd.,1,Comms: Mobile Phone,69100 MobileCharge,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008317," 18,899.42 "," 2,456.92 "," 21,356.34 "," 42,145.71 "
182677,PI/N-0010378,7/15/2022,1030,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Constellation Pvt. Ltd.,,Net 15,,,Khimti JVC,Approved,Thuraya Satellite PostPaid Monthly Charge May 2022,E5504033 (N) Krishna Pradhan,,,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Constellation Pvt. Ltd. 
Jhamsikhel, Lalitpur   
Nepal 
Phone: +977 1 5548836, 5549252 
Cell Phone: +977 9849137533",,,,,50030.NPR Constellation Pvt. Ltd.,1,Comms: Mobile Phone,69100 MobileCharge,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008318," 19,082.14 "," 2,480.68 "," 21,562.82 "," 42,553.18 "
182679,PI/N-0010379,7/15/2022,1087,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Constellation Pvt. Ltd.,,Net 15,,,Khimti JVC,Approved,Thuraya Satellite PostPaid Monthly Charge June 2022,E5504033 (N) Krishna Pradhan,,,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Constellation Pvt. Ltd. 
Jhamsikhel, Lalitpur   
Nepal 
Phone: +977 1 5548836, 5549252 
Cell Phone: +977 9849137533",,,,,50030.NPR Constellation Pvt. Ltd.,1,Comms: Mobile Phone,69100 MobileCharge,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008343," 19,482.19 "," 2,532.68 "," 22,014.87 "," 43,445.29 "
182681,PI/N-0010380,7/15/2022,5invoices,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Saleways Departmental Store Pvt. Ltd.,,Due on receipt,,,Khimti JVC,Approved,"Cleaning items, Aqua and Cookies for Ashad 079",E5504033 (N) Krishna Pradhan,,As per attached,,,,E5702070 (N) Bimala Khadka,E4810001 (N) Narayan D Devkota,No,No,1,"Saleways Department Store 
Nepal",,,,,50206.NRP Saleways Departmental Store Pvt. Ltd.,1,Office: Other Expenses,68900 OtherOfficeExpense,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008388," 42,797.19 "," 5,563.63 "," 48,360.82 "," 47,718.87 "
182683,PI/N-0010381,7/15/2022,4Inv,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Saleways Departmental Store Pvt. Ltd.,,Due on receipt,,,Khimti JVC,Approved,"Cleaning items, Aqua for Ashad 078",E5504033 (N) Krishna Pradhan,,As per attached,,,,E5702070 (N) Bimala Khadka,E4810001 (N) Narayan D Devkota,No,No,1,"Saleways Department Store 
Nepal",,,,,50206.NRP Saleways Departmental Store Pvt. Ltd.,1,Office: Other Expenses,68900 OtherOfficeExpense,Khimti JVC,KATHMANDU (N),13%,,,,,,13,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008389," 20,702.23 "," 2,691.29 "," 23,393.52 "," 23,082.99 "
182685,PI/N-0010382,7/15/2022,5invoices,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Siddhartha Drinking Water Supply,,Due on receipt,,,Khimti JVC,Approved,Water tanker for CHPL office,E5504033 (N) Krishna Pradhan,,As per attached,,,,E5702070 (N) Bimala Khadka,E4810001 (N) Narayan D Devkota,No,No,1,"Pancharam Lotamang 
Siddhartha Drinking Water Supply 
Balkhu ,Syuchatar-2, Kathmandu 
Nepal 
Phone: +977  9851082153/9851023635",,,,,52426.NPR Siddhartha Drinking Water Supply,1,,68900 OtherOfficeExpense,Khimti JVC,KATHMANDU (N),0%,,,,,,0,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008390," 17,500.00 ", 0.00 ," 17,500.00 "," 17,500.00 "
182686,PI/N-0010383,7/15/2022,"148,180",E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Technology Sales Pvt Ltd,,Due on receipt,,,Khimti JVC,Approved,Access card hanger and holder,E5504033 Krishna Pradhan,,Quotation,,,,E5702070 (N) Bimala Khadka,E5504017 (N) Ishwar M Deshar,No,No,1,"Laxman Prasad Rimal 
Technology Sales Pvt Ltd 
Lazimpat - 2, Kathmandu 
Nepal 
Phone: +977 1 4416900/4444575/9851022711",,,,,50373.NPR Technology Sales Pvt Ltd,3,,25304 TDSPrivateLtdVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Private Ltd. Companies, VAT'able",,,1,-405,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0008273,(405.00), 0.00 ,(405.00)," 30,105.00 "
182688,PI/N-0010384,7/15/2022,1520,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),BM Enterprises,,Net 30,,,Khimti JVC,Approved,Rain Coat 12 Set,E5504033 (N) Krishna Pradhan,,As per attached quotation,,,,E5702070 (N) Bimala Khadka,E5504025 (N) Jhabindra N Gyawali,No,No,1,"BM Enterprises 
Tripureshwor, Kathmandu  
Bagmati, Nepal 
Phone: +977 1 4261198, 4266862 
Cell Phone: +977 9841588895",,,,,50024.NPR BM Enterprises,2,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-558,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0008345,(558.00), 0.00 ,(558.00)," 41,478.00 "
182690,PI/N-0010385,7/15/2022,1524,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),BM Enterprises,,Net 30,,,Khimti JVC,Approved,Enamel paint for maintenance,E5504022 (N) Rajiv K Ramdam,,As per Quotation,,,,E5702070 (N) Bimala Khadka,E5504026 (N) Om P Pokharel,No,No,1,"BM Enterprises 
Tripureshwor, Kathmandu  
Bagmati, Nepal 
Phone: +977 1 4261198, 4266862 
Cell Phone: +977 9841588895",,,,,50024.NPR BM Enterprises,4,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-438.75,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0008158,(438.75), 0.00 ,(438.75)," 32,613.75 "
182692,PI/N-0010386,7/15/2022,1522,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),BM Enterprises,,Net 30,,,Khimti JVC,Approved,Silicone tube for maintenance,E5504022 (N) Rajiv K Ramdam,,Approved Vendor 2075_77,,,,E5702070 (N) Bimala Khadka,E5504026 (N) Om P Pokharel,No,No,1,"BM Enterprises 
Tripureshwor, Kathmandu  
Bagmati, Nepal 
Phone: +977 1 4261198, 4266862 
Cell Phone: +977 9841588895",,,,,50024.NPR BM Enterprises,2,,29901 InventoryReceivedNotBilled,Khimti JVC,KIRNE (N),13%,Inv : Sealants : 1006.002.0007,pce,Piece,48,180,13,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0007743," 8,640.00 "," 1,123.20 "," 9,763.20 "," 9,633.60 "
182694,PI/N-0010387,7/15/2022,373,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Swastik Auto Servicing Station,,Net 15,,,Khimti JVC,Approved,V2146 (2306) repair charge,E5504033 Krishna Pradhan,,As attached offer,,,,E5702070 (N) Bimala Khadka,E5204009 (N) Sunil Manandhar,No,No,1,"Nirmal Paudel 
Swatik Auto Servicing Station 
Gusingal, Kupondole, Lalitpur 
Nepal 
Phone no: +977 9860084025, 9851310570, 9851098762",,,,,52429.NPR Swastik Auto Servicing Station,5,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KATHMANDU (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-532.5,0,Khimti JVC,KATHMANDU (N),,No,No,,,PO/N-0008324,(532.50), 0.00 ,(532.50)," 39,582.50 "
182696,PI/N-0010388,7/15/2022,267,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Sunshine Technology and IT Solution Pvt. Ltd,,Due on receipt,,,Khimti JVC,Approved,Fiber optic repairing work from Kirne to HW,E5504033 (N) Krishna Pradhan,,As per as Quote,,,,E5702070 (N) Bimala Khadka,E5504026 (N) Om P Pokharel,No,No,1,"Tika Phuyal 
Sunshine Technology and IT Solution Pvt. Ltd 
Buddhanagar 10, Kathmandu 
Nepal 
Phone: +977 1 4784369 / 4784370 
Cell No: +977 9851142842",,,,,52399.NPR Sunshine Technology and IT Solution Pvt. Ltd,5,,25304 TDSPrivateLtdVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Private Ltd. Companies, VAT'able",,,1,-139.5,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0008374,(139.50), 0.00 ,(139.50)," 10,369.50 "
182698,PI/N-0010389,7/15/2022,123,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Kantipur Kitchen Equipment Pvt. Ltd,,Due on receipt,,,Khimti JVC,Approved,Gas stove burners for HPL guest house,E5504033 (N) Krishna Pradhan,,Quotation,,,,E5702070 (N) Bimala Khadka,E5504017 (N) Ishwar M Deshar,No,No,1,"Ram Thapa 
Kantipur Kitchen Equipment Pvt. Ltd 
Sitapaila 
Kathmamndu Bagmati  
Nepal 
Phone: +977 (1) 430-2305 / 9851050064",,,,,50480.NPR Kantipur Kitchen Equipment Pvt. Ltd,3,,25304 TDSPrivateLtdVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Private Ltd. Companies, VAT'able",,,1,-89.25,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0008368,(89.25), 0.00 ,(89.25)," 6,634.25 "
182700,PI/N-0010390,7/16/2022,473,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Momento Concern,,Net 15,,,Khimti JVC,Approved,Electrical safety signs for various locations use,E5504033 (N) Krishna Pradhan,,As attached offers,7/31/2022,,,E5702070 (N) Bimala Khadka,E5504017 (N) Ishwar M Deshar,No,No,1,"Anuj Singh Pradhan 
Momento Concern 
KKM Building, Tripureshwor, Kathmandu  
Nepal 
Phone: +977 1 4265726, 4255893, 4255896",,,,,50182.NPR Momento Concern,2,,25306 TDSIndividualFirmVAT.NPR,Khimti JVC,KIRNE (N),0%,"TDS : NPR : Individual Firms, VAT'able",,,1,-165,0,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0008361,(165.00), 0.00 ,(165.00)," 12,265.00 "
182702,PI/N-0010391,7/16/2022,370,E5702070 (N) Bimala Khadka,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Swastik Auto Servicing Station,,Net 15,,,Khimti JVC,Approved,Repair of Hilux  6264,E5504033 Krishna Pradhan,,As attached offer,,,,E5702070 (N) Bimala Khadka,E5504017 (N) Ishwar M Deshar,No,No,1,"Nirmal Paudel 
Swatik Auto Servicing Station 
Gusingal, Kupondole, Lalitpur 
Nepal 
Phone no: +977 9860084025, 9851310570, 9851098762",,,,V00016 (N) Vehicle (Ba 7 Cha 6264) Mitsubishi L200,52429.NPR Swastik Auto Servicing Station,10,,70200 RepMaintMeansTransport,Khimti JVC,KIRNE (N),13%,nonInv/Undef : Transport : 70200.[Unit],set,Set,1,-2259,13,Khimti JVC,KIRNE (N),,No,No,,,PO/N-0008354,"(2,259.00)",(293.67),"(2,552.67)"," 81,440.72 "
